Name,Year
J.A. Theriault,2000
N.L. Owsley,1991
Wolfgang Koch,2000
Mark S. Schmalz,1997
G. Ritter,1997
Frank M. Caimi,1997
Tai-Kwan Lau,1991
C.G. Fox,1991
H. Sari,1997
Bryan Woodward,1997
Alain Maguer,1997
S. Fioravanti,1997
A. Lovik,1997
John E. Piper,2001
Eduardo Mercado,2000
Zoi-Heleni Michalopoulou,2000
L. Neil Frazer,2000
Gerald J. Dobeck,2005
I. Kirsteins,2001
Jean Fay,2001
J. Kelly,2001
Michael A. Incze,2015
Scott R. Sideleau,2015
Chris Gagner,2015
Charles Pippin,2015
C. Randell,2000
Desmond Power,2000
R. A. Khan,2000
Douglas A. Abraham,2001
Anthony P. Lyons,2001
M. Mandelberg,2000
L.J. Frizzell-Makowski,2000
Lynn Antonelli,2000
I.P. Kirsteins,2000
Sergio M. Jesus,2001
Emanuel Coelho,2001
J. Onofre,2001
Paola Picco,2001
C. Guedes Soares,2001
C. Lopes,2001
M.A. Pinto,1997
G. Lebans,1997
K. Wilkie,1997
R. Dubay,1997
D. Crabtree,1997
T. Edmonds,1997
Sandric Chee Yew Leong,2012
Pavel Tkalich,2012
Nicholas M. Patrikalakis,2012
Christopher O. Tiemann,2003
Michael B. Porter,2003
Takashi Yokobiki,2008
Tada-nori Goto,2008
Eiichiro Araki,2008
Kiyoshi Asakawa,2008
Takafumi Kasaya,2008
Masataka Kinoshita,2008
Katsuyoshi Kawaguchi,2008
Mine Harada,2008
Takashi Y. Nakajima,2008
Hidemi Nagao,2008
Keizo Sayanagi,2008
Vytautas Klemas,1975
Gary R. Davis,1975
Haiyan Wang,1975
W. Whelan,1975
G. Tornatore,1975
J. Holzschuh,1972
Sharad Nagappa,2013
Narcis Palomeras,2013
Chee Wai Lee,2013
Nuno Gracias,2013
David Clark,2013
Joaquim Salvi,2013
John Ludgate,1987
Trond Jenserud,2013
Roald Otnes,2013
James D. Irish,1987
J. Joy,1987
R. Gelinas,1987
D. Ball,1987
Ying-Yuen Su,2008
Shwu-Jing Chang,2008
Arthur B. Baggeroer,1974
S. Harris,1987
R. Squires,1987
E. Bergeron,1987
R. Dempster,1974
Sarah E. Houts,2014
Stephen M. Rock,2014
H.J. Callow,2006
Ronald M. Hansen,2006
Torstein Olsmo Saebo,2006
John R. Delaney,2003
Patricia Beauchamp,2003
Marcia McNutt,2003
C. Barnes,2003
Alan D. Chave,2003
J. Madden,2003
L. Matuszewski,2003
K. Falkowski,2003
A.S. Gadre,2012
Christian Sonnenburg,2012
Shu Du,2012
Daniel J. Stilwell,2012
Craig A. Woolsey,2012
Liu Xiong-hou,2012
Chao Sun,2012
Zhuo Jie,2012
Ma Qian,2012
Pan Hao,2012
Mauro Biagi,2013
Stefano Rinauro,2013
Roberto Cusani,2013
Christian Berndt,2014
Gareth Crutchley,2014
Ingo Klaucke,2014
Marion Jegen,2014
Elodie Lebas,2014
Sina Muff,2014
Kathrin Lieser,2014
Thomas Roth,2014
Wu-Cheng Chi,2014
Tomas Feseker,2014
Simon Lin,2014
C.T. Liu,2014
Long Qing Chen,2014
Hey-Chi Hsu,2014
Julian Gonzalez-Agudelo,2013
I. Masmitja,2013
Spartacus Gomariz-Castro,2013
Carles Batlle,2013
David Sarria-Gandul,2013
Joaquin del-Rio-Fernandez,2013
Alexei Winter,2011
Wilhelm B. Klinger,2014
Ivan R. Bertaska,2014
Karl D. von Ellenrieder,2014
Ender Kuntsal,2003
Z. Kone,2007
Errol G. Rowe,2007
Thomas A. Wettergren,2007
D. Gilbert,1973
C. M. Orrico,2007
C. F. Moore,2007
D. Romanko,2007
A. Derr,2007
A. H. Barnard,2007
Carol Janzen,2007
N. Larson,2007
David Murphy,2007
Robert E. Johnson,2007
J. Bauman,2007
K. Prada,1981
K. von der Heydt,1981
T. O'Brien,1981
N. Brown,1987
Lawrence Carin,2003
Gerald J. Dobeck,2003
E. H. Cooke-Yarborough,1980
Keith D. Shepherd,2007
K. Tamburri,2007
Richard T. Mills,2007
Ferial El-Hawary,1986
K. Ravindranath,1986
Takuya Shiosawa,2010
Ken Takagi,2010
Tomoya Inoue,2010
M. Siderius,2003
Michael B. Porter,2003
Paul Hursky,2003
Vincent K. McDonald,2003
C.L. Fletcher,2003
Joseph Rice,2003
R.K. Creber,2003
Karsten Wiedmann,2013
Tobias Weber,2013
Andrei Abelev,2003
Philip J. Valent,2003
Nathaniel G. Plant,2003
K. T. Holland,2003
Kenneth G. Foote,2010
Marinna A. Martini,2010
Reinhard E. Flick,1979
R. Lowe,1979
Michael H. Freilich,1979
J.C. Boylls,1979
James H. Morison,1982
S. Burke,1982
H. Steltner,1982
Roger Andersen,1982
Ding Wang,2006
Pierre F. J. Lermusiaux,2006
Patrick J. Haley,2006
Wayne G. Leslie,2006
Hans Rudolf Schmidt,2006
David W. Illig,2014
Luke K. Rumbaugh,2014
William D. Jemison,2014
Alan Laux,2014
Linda Mullen,2014
David Sarriá,2013
Oriol Pallares,2013
Joaquin del Rio-Fernandez,2013
A. Manuel-Lazaro,2013
A. Eller,1985
Konstantin Kebkal,2012
Oleksiy Kebkal,2012
R. Bannasch,2012
Sergey Yakovlev,2012
Tom Aridgides,2003
Manuel F. Fernandez,2003
Gerald J. Dobeck,2003
Aldis O. Valkirs,1987
M. Stallard,1987
P. M. Seligman,1987
M. Jordan Stanway,2014
Brian Kieft,2014
Thomas O. Hoover,2014
Brett Hobson,2014
Andrew D. Hamilton,2014
Jim R. Bellingham,2014
Pauline A. Vincent,2012
Frederic Maussang,2012
Xavier Lurton,2012
Christophe Sintes,2012
Rene Garello,2012
Daniel L. Rudnick,2012
Rebecca Baltes,2012
Michael J. Crowley,2012
Oscar Schofield,2012
Craig M. Lee,2012
Chad Lembke,2012
Konstantin Kebkal,2013
Angelika K. Kebkal,2013
Gleb A. Ermolin,2013
Hirohisa Saito,2006
Takaaki Yokoyama,2006
Susumu Uchiyama,2006
M.T. Issac,2007
Scott M. Adams,2007
Moqin He,2007
Neil Bose,2007
Charles Williams,2007
Ralf Bachmayer,2007
Tristan Crees,2007
L. Stallworth,1973
Gilles Le Chenadec,2003
J. P. Boucher,2003
X. Lourton,2003
J. E. Augustin,2003
Lucy R. Wyatt,2013
D.P. Atwater,2013
A. Prytz,2013
Sven Rehder,2013
Chad Whelan,2012
Brian M. Emery,2012
Calvin C. Teague,2012
Donald E. Barrick,2012
Libe Washburn,2012
Jack R. Harlan,2012
Sankaranarayanan Natarajan,2012
Christopher Gaudig,2012
Marc Hildebrandt,2012
John L. Spiesberger,2006
J.S. Bird,2003
S. Asadov,2003
P.H. Kraeutner,2003
Marco Costa,2012
Pedro Goncalves,2012
Alfredo Martins,2012
Eduardo Silva,2012
Jean-Pierre Hermand,2013
Rostand Tayong,2013
Sumei Pi,2014
Bo He,2014
Shujing Zhang,2014
Rui Nian,2014
Yue Shen,2014
Tianhong Yan,2014
Rubaina Khan,2010
Tawfiq Taher,2010
Franz S. Hover,2010
François Cazenave,2014
Chad Kecy,2014
M. Risi,2014
Steven H. D. Haddock,2014
J.N. Morrison,2003
B.S. Evans,2003
T.S. James,2003
K.D. Allen,2003
Terence R. Hammar,2003
Kenneth G. Foote,2003
Stephen P. Liberatore,2003
TJ Sutton,2003
Hugh Griffiths,2003
Scott Chapman,2003
R. Crook,2003
M. Way,2003
Clayton Jones,2013
Andrey K. Morozov,2013
Justin Manley,2013
Mihaela Barbu,2006
Edit J. Kaminsky,2006
Russell E. Trahan,2006
James F. Hare,2014
Shalabh Gupta,2014
Junnan Song,2014
Kay Endre Fjørtoft,2013
Fritz Bekkadal,2013
Pawel Kabacik,2013
Philippe Courmontagne,2006
Fabien Chaillan,2006
Junkai Guo,2014
Chia-Chi Sung,2014
Herng-Hua Chang,2014
Anna Rubio,2013
Lohitzune Solabarrieta,2013
Manuel A. Gonzalez,2013
Julien Mader,2013
Sonia Castanedo,2013
Raúl Medina,2013
Guillaume Charria,2013
José Luis Aranda,2013
D. Sodhi,1975
R. Dempster,1975
A. Lovik,2007
A.R. Bakken,2007
J. Dybedal,2007
T. Knudsen,2007
J. Kjoll,2007
Li Wang,2014
Yan Lin,2014
Shun Chin Ke,2014
C. MacDonald,1987
Helen Deese,1987
Berit Horvei,2010
Kjell Bjørgvin Nilsen,2010
Pawel Pocwiardowski,2006
George Yufit,2006
Eric Maillard,2006
Peter Lykke Eriksen,2006
Loris Cannelli,2013
Geert Leus,2013
Henry Dol,2013
Paul van Walree,2013
J. Bono,2003
D.J. Overway,2003
W.M. Wynn,2003
Shahriar Negahdaripour,2010
John D. Boon,2012
Robert Heitsenrether,2012
Winston Hensley,2012
W. T. Lin,2014
Cheng Siong Chin,2014
Ehsan Mesbahi,2014
A. Menin,1974
Rebecca Paulus,1974
Cheol-Ho Yun,2014
Nak Yong Ko,2014
Yong Wha Moon,2014
Jong Ho Moon,2014
Roberto Bozzano,2013
Sara Pensieri,2013
Laura Pensieri,2013
Vanessa Cardin,2013
Fabio Brunetti,2013
Manuel Bensi,2013
George Petihakis,2013
Tatiana M. Tsagaraki,2013
Manolis Ntoumas,2013
D. Podaras,2013
Leonidas Perivoliotis,2013
Bruce Magnell,2010
Leonid Ivanov,2010
Eric R. Siegel,2010
J. Holzschuh,1977
Yogang Singh,2014
Shankar P. Bhattacharyya,2014
V. G. Idichandy,2014
Ken Rhinefrank,2010
Al Schacher,2010
Joseph Prudell,2010
Erik Hammagren,2010
Chad Stillinger,2010
David Naviaux,2010
Ted K.A. Brekken,2010
Annette von Jouanne,2010
D. Weissman,1977
Todd A. Thompson,1977
R. Mesecar,1981
W. Dillon,1981
Paul Tabor,1976
R. Colwell,1976
Donghu Nie,2014
Zongxin Sun,2014
Guanjun Qiao,2014
Songzuo Liu,2014
Yanling Yin,2014
Nuno Abreu,2010
Anibal Matos,2010
Patrícia Ramos,2010
Nuno Cruz,2010
Hangil Joe,2014
Min Soo Kim,2014
Seok-Min Wi,2014
Heeseung Kwon,2014
Son-Cheol Yu,2014
Landry Bernard,2008
Kevin Kern,2008
Jing Zhou,2008
Chung-Chu Teng,2008
Eoin Howlett,2014
David J. Schwab,2014
Douglas L. Wilson,2014
Derrick Snowden,2014
Kelly M. Knee,2014
Raúl Bardají,2013
Jaume Piera,2013
D. Inman,1985
S. Jenkins,1985
Pierre-Philippe Beaujean,2010
Edward C. Carlson,2010
Jorge E. Quijano,2006
Lisa M. Zurk,2006
Magne Lorentzen Kolstad,2013
Atle Rygg Ardal,2013
Kamran Sharifabadi,2013
Tore Undeland,2013
Hiroshi Matsumoto,2010
S. Stalin,2010
Robert W. Embley,2010
Joseph H. Haxel,2010
DelWayne R. Bohnenstiehl,2010
Robert P. Dziak,2010
Christian Meinig,2010
Joseph A. Resing,2010
Nancy A Delich,2010
Paul Perez,2012
William D. Jemison,2012
Linda Mullen,2012
Alan Laux,2012
Heather Brundage,2006
L. Cooney,2006
Eugene Huo,2006
H. Lichter,2006
O.A. Oyebode,2006
P. Sinha,2006
M.J. Stanway,2006
T. Stefanov-Wagner,2006
K. Stiehl,2006
D. Walker,2006
Katherine L. Brodie,2012
Richard K. Slocum,2012
Jesse E. McNinch,2012
M. Glenn,1976
J. Ransone,1972
J. Wright,1972
Yann Marcon,2014
Juan Carlos Rodríguez,2011
M. Giron-Sierra Jose,2011
David J. Schwab,1985
Paul C. Liu,1985
Fred N. Spiess,1976
C. Lowenstein,1976
Dwight E. Boegeman,1976
J. Mudie,1976
M. Ana,2006
J.T. Cobb,2006
B. Shenefelt,2006
Richard Tolimieri,2006
Andrea Trucco,2013
F. Traverso,2013
Marco Crocco,2013
Michael J. Wilmut,1993
John M. Ozard,1993
B. Woods,1993
Paul F. McKay,2009
Cheryl Ann Blain,2009
William Gaetz,1993
K. Jantzen,1993
Harold R. Weinberg,1993
Paul Spong,1993
Helena Symonds,1993
David E. Weissman,1994
M.F. van Norden,2005
E.N. Arroyo-Suarez,2005
A.S. Najjar,2005
Michel Ollitrault,1994
N. Cortes,1994
G. Loaec,1994
J.P. Rannou,1994
D. Pantzartzis,1993
Christian de Moustier,1993
D. Alexandrou,1993
Forrester Ned C,1992
Tatsuo Itoh,1995
T. Kamoshida,1995
T. Shinke,1995
N. Kimata,1995
A. Kaya,1995
Hiroyasu Fujimori,1995
Terutaro Nakamura,1995
Itsuo Nakano,1995
Dustin Summey,1999
J.F. McCormick,1999
P.J. Carroll,1999
D. Alan Aubrey,1984
J. Towbridge,1984
W. Spencer,1984
R.M. Dunbar,1981
S. Roberts,1981
S. Wells,1981
Xionghu Zhong,2011
Hari Vishnu,2011
A.B. Premkumar,2011
A. S. Madhukumar,2011
Stanley Boduch,2006
James D. Irish,2006
Chris Zervas,2005
H.G. Thomas,1994
Katsuyoshi Kawaguchi,2000
Koichi Hirata,2000
H. Miltada,2000
Yuka Kaiho,2000
Ryoichi Iwase,2000
J.H. Kim,1996
Brendan J. Moran,1996
John J. Leonard,1996
James G. Bellingham,1996
S.T. Tuohy,1996
A. Olmos,2000
M. Trucco,2000
K. Lebart,2000
David A. Lane,2000
Soner Soylu,2008
Brad Buckham,2008
Ron P. Podhorodeski,2008
David Le Meur,1994
H. Roquet,1994
J.-M. Lefèvre,1994
Béatrice Fradon,1994
Jean Tournadre,1994
S. Guyonic,1997
A. Salaun,1997
C. Queinnec,1997
Toru Aoki,1992
Satoshi Tsukioka,1992
Makoto Hattori,1992
Tadashi Adachi,1992
N. Ietsugu,1992
Tatsuo Itoh,1992
T. Nakae,1992
D.R. DelBalzo,2002
K.P. Hemsteter,2002
L. Bowman,1995
R. March,1995
P. Orenberg,1995
D. True,1995
H. Herrmann,1995
Philipp Woock,2011
C.M. Senet,2000
J. Seemann,2000
Friedwart Ziemer,2000
E. Le Rest,1994
L. Marce,1994
V. Rigaud,1994
Digulescu Angela,2014
Candel Ion,2014
Ioana Cornel,2014
Bucur Diana,2014
Petrut Teodor,2014
W. Bohlen,1982
R. Komerska,2006
Steven G. Chappell,2006
A.H. Nuttall,1995
J.J. Davies,2000
S.A. Pointer,2000
Shaun Dunn,2000
Andrea Maccato,1989
R.J.P. de Figueii-edo,1989
Lisa Emery,2009
Richard D. Smith,2009
David W. McNeal,2009
Bill Hughes,2009
Nei Kato,1999
Marvin Johnson,1999
James C. Preisig,1999
Lee Freitag,1999
Milan Stojanovic,1999
D. Fryxell,1994
Pedro Oliveira,1994
Antonio M. Pascoal,1994
C. Silvestre,1994
Armen Bahlavouni,2001
D. Andersen,2001
P. C. Stein,2001
J.E. Manley,2008
Bong-Huan Jun,2011
Pan-Mook Lee,2011
Hyuk Baek,2011
Yong-Kon Lim,2011
Richard M. Detsch,1989
I. Harris,1989
Bing Zheng,2012
Haiyong Zheng,2012
Yong Zhao,2012
Yong-Jian Gu,2012
Lijun Sun,2012
Yuting Sun,2012
Zahra Madadi,2011
G. V. Anand,2011
A.B. Premkumar,2011
Karim Djouani,1994
Yskandar Hamam,1994
T.C. Wilson,1996
J. Barth,1996
Stephen D. Pierce,1996
P. Michael Kosro,1996
B.W. Waldorf,1996
J.L. Forand,2008
V. Larochelle,2008
D. Brookes,2008
J. S. H. Lee,2008
Matthew R. MacLeod,2008
R. Dao,2008
Garry J. Heard,2008
N. McCoy,2008
Kit Kollenberg,2008
David E. Weissman,2008
Mark A. Bourassa,2008
Hassan Mahfuz,2011
Mohammad Akram,2011
Bjørn Jalving,2008
J.E. Faugstadmo,2008
K. Vestgard,2008
Oyvind Hegrenaes,2008
O. Engelhardtsen,2008
B. Hyland,2008
Jesús Llor,2011
Milica Stojanovic,2011
Manuel P. Malumbres,2011
Ping Cao,1991
J.M. Cuschieri,1991
R. Sudhakar,1991
Soner Soylu,2007
Brad Buckham,2007
Ron P. Podhorodeski,2007
Harold W. Puffer,1979
Kenneth Duncan,1979
Eric von Hofe,1979
Dag Winkler,1979
Gayle Brewer,1979
Spandan Mondal,1979
B. Bernstein,1986
James S. Zalinski,1986
Andrew G. Clark,2011
Donna M. Kocak,2011
Zhenyu Yang,2014
Simon Pedersen,2014
Petar Durdevic,2014
T. Chari,1981
W. Smith,1981
S. Chaudhuri,1981
Clément Gosselin,1993
Louis Lefrançois Perreault,1993
C. Vaillancourt,1993
Brett A. Hooper,2009
B. Timothy Baxter,2009
C.C. Piotrowski,2009
J. C. Williams,2009
J. P. Dugan,2009
Chin-Feng Lin,2008
Shun-Hsyung Chang,2008
Jiangyao Chen,2008
Jung-Ting Yan,2008
P.K. Paim,2005
Bruno Jouvencel,2005
Lionel Lapierre,2005
W. J. Shaw,1996
Albert J. Williams,1996
John H. Trowbridge,1996
R. Mandelbaum,1994
Max Mintz,1994
Scott Samson,1999
Lawrence C. Langebrake,1999
Chad Lembke,1999
James Patten,1999
G. Thomas,1979
C.G. Rauch,2008
M. Purcell,2008
T. Austin,2008
G. Packard,2008
S.E. Showalter,2005
T. Yamazaki,2007
W.L. Jones,1996
Josko Zec,1996
Cristiano Soares,2011
Celestino S. Martins,2011
Florian Zabel,2011
Antonio Márcio Teodoro Cordeiro Silva,2011
José R. B. Gomes,1999
Victor Barroso,1999
D.B. Trizna,2008
Garrity Robert R,2008
William Fronzaglia,2008
Patrick Ray,2009
Michael F. O'Rourke,2009
Dean P. Edwards,2009
G.B. Cannelli,1990
E. D’Ottavi,1990
Andrea Prosperetti,1990
Pete Smith,1984
Douglas M. Frye,1984
G. Cresswell,1984
K.-H. Mahrt,1984
Werner Kroebel,1984
S.A. Ruberg,2007
R.W. Muzzi,2007
S.B. Brandt,2007
J.C. Lane,2007
T.C. Miller,2007
J.J. Gray,2007
S.A. Constant,2007
E.J. Downing,2007
Marlin L. Gendron,2009
Maura C. Lohrenz,2009
John Dubberley,2009
C. Young,1974
B. Bernstein,1986
R. Smith,1986
Vernon L. Asper,2011
Walker O. Smith,2011
Craig M. Lee,2011
Jason I. Gobat,2011
Karen J. Heywood,2011
Bastien Y. Queste,2011
Michael S. Dinniman,2011
E.A. Widder,1992
F.M. Caimi,1992
L.D. Taylor,1992
Robert F. Tusting,1992
P.J. Hardcastle,1995
K. D. Lawson,1983
Bernard Lemieux,1983
J. Luck,1983
David P. Woody,1983
Shahriar Negahdaripour,2008
Ali Taatian,2008
V. J. Cabelli,1984
R. Duncanson,1984
J. Gaines,1984
D. Pedersen,1984
R. Sims,1984
R. F. Shokes,1984
Jingzhou Zhao,1994
Ming Jen Tan,1994
W.G. Price,1994
Philip A. Wilson,1994
Robert C. Spindel,1982
Peter F. Worcester,1982
David F. Webb,1982
P. Boutin,1982
Kenneth R. Peal,1982
A. Bradley,1982
Bruno Ferreira,2009
Miguel E. Pinto,2009
Anibal Matos,2009
Nuno Cruz,2009
M. Ijaz Khan,2008
M.T. Iqbal,2008
M. J. Hinchey,2008
Andrea Caiti,2011
Vincenzo Calabro,2011
Sergio Grammatico,2011
Andrea Munafo,2011
Mirko Stifani,2011
R. Bregman,1995
R.H. Knapp,1995
P.K. Takahashi,1995
Walter A. Schroeder,1989
S. R. Gittings,1989
Michael R. Dardeau,1989
P. Fleischer,1989
William W. Sager,1989
A.W. Shultz,1989
R. Rezak,1989
A. Driscoll,1981
Hermann Gucinski,1986
Christian Hempel,2006
Ronald A. Iltis,2006
A. Prytz,2002
Mal Heron,2002
Derek Burrage,2002
M. Goodberlet,2002
Alejandro Moreno Astorga,2011
David Moreno-Salinas,2011
Dictino Chaos García,2011
Joaquín Aranda Almansa,2011
P. J. King,2009
Roger Lewis,2009
Darrell Mouland,2009
D. Walker,2009
R. De Paulis,2011
Claudio Prati,2011
S. Scirpoli,2011
Fabio Rocca,2011
Alberto Tesei,2011
P. A. Sletner,2011
Stefano Biagini,2011
Piero Guerrini,2011
F. Gasparoni,2011
Cosmo Carmisciano,2011
Marina Locritani,2011
D.G. Lainiotis,1993
Konstantinos N. Plataniotis,1993
Dinesh Menon,1993
C.J. Charalampous,1993
Milan Stojanovic,1994
Zoran Zvonar,1994
J. Catipovic,1994
John G. Proakis,1994
D.G. Lainiotis,1993
Konstantinos N. Plataniotis,1993
D. Penon,1993
C.J. Charalampous,1993
D. Maddalena,1994
W. Prendin,1994
Massimo Zampato,1994
John Tension,2006
Stephen Banfield,2006
Herve Jestin,1994
Pierre Le Hir,1994
Philippe Bassoullet,1994
Alison A. Proctor,2007
Colin Bradley,2007
Emmett Gamroth,2007
Jeff Kennedy,2007
C. Kannan,2011
P. M. Rajeshwari,2011
Shibu Jacob,2011
A. Malarkkodi,2011
R. Dhilsha,2011
Malayath Aravindakshan Atmanand,2011
Xiaoqun Ma,1999
Zoi-Heleni Michalopoulou,1999
J.V. Stanley,1995
C. Scott,1995
Qunyan Ren,2011
Ole Grøn,2011
Jean-Pierre Hermand,2011
S.F. Barstow,1994
O. Hang,1994
T. van der Vlugt,1994
Michael S. Fedosh,1982
J. Munday,1982
Pedro Calado,2011
João Borges de Sousa,2011
Pedro Oliveira,1996
Antonio M. Pascoal,1996
Vitor Silva,1996
C. Silvestre,1996
J.-M. Leppanen,1994
E. Rantajarvi,1994
Mika Maunumaa,1994
M. Larinmaa,1994
Jukka Pajala,1994
Enrique Fernandez-Perdomo,2011
Daniel Hernández-Sosa,2011
Josep Isern-Gonzalez,2011
Jorge Cabrera-Gámez,2011
Antonio C. Domínguez-Brito,2011
Victor Prieto-Maranon,2011
Eric Pouliquen,1999
B. Zerr,1999
Nicholas G. Pace,1999
F. Spina,1999
Michael N. Clifford,1994
Clive Horton,1994
Jurriaan Schmitz,1994
V. J. Cabelli,1982
D. Pedersen,1982
Stephanie Kemna,2015
David A. Caron,2015
Gaurav S. Sukhatme,2015
S. Digby,1999
T. Antczak,1999
Robert R. Leben,1999
George H. Born,1999
Stefan Barth,1999
R. Cheney,1999
D.M. Foley,1999
Gustavo Goni,1999
Georg Jacobs,1999
N. Shay,1999
J.C. Van Ryzin,1991
T.K. Leraand,1991
Oscar Alvarez-Silva,2011
Andrés F. Osorio,2011
Santiago Ortega,2011
P. Agudelo-Restrepo,2011
Roberto Bono,1994
Massimo Caccia,1994
Gianmarco Veruggio,1994
Ferial El-Hawary,1989
Robert Sutton,1994
Catherine L. Johnson,1994
Graham Roberts,1994
R.E. Loke,1999
J. M. H. du Buf,1999
Manuel F. Fernandez,1993
A. Aridgides,1993
J. Bourdelais,1993
Konstantin Kebkal,2000
R. Bannasch,2000
Robert Tyce,1999
F. de Strobel,1999
Vieri Grandi,1999
L. Gualdesi,1999
Ferial El-Hawary,1981
W. Vetter,1981
Shivakumar Shivarudrappa,2009
Kevin B. Briggs,2009
Valerie Hartmann,2009
Antonio Novellino,2015
Monica Terenziani,2015
Giacomo Benedetti,2015
Giuseppe Manzella,2015
Patrick Gorringe,2015
Dick Schaap,2015
Sylvie Pouliquen,2015
Lesley Rickards,2015
Justin Burnett,2015
Frank R Rack,2015
Bob Zook,2015
Britney E. Schmidt,2015
Elysia Taylor,2015
James Bonner,2015
Russell M. Nelson,2015
Christopher C. Fuller,2015
William D. Kirkey,2015
Stephanie Cappelli,2015
Ulrik Dam Nielsen,2015
Mikkel Bjerregard,2015
Roberto Galeazzi,2015
Thor I. Fossen,2015
Hesham Alhumyani,2015
Reda A. Ammar,2015
Ayman Alharbi,2015
Sherif Tolba,2015
Astrid H. Brodtkorb,2015
Ulrik Dam Nielsen,2015
Asgeir J. Sørensen,2015
Yanwu Zhang,2015
Brian Kieft,2015
Robert McEwen,2015
Jordan Stanway,2015
James G. Bellingham,2015
John J. Ryan,2015
Brett Hobson,2015
Douglas Pargett,2015
James M. Birch,2015
Christopher A. Scholin,2015
Maia Hoeberechts,2015
Dwight Owens,2015
David Riddell,2015
Andrew W. Robertson,2015
Sylvia T. Cole,2015
Fredrick T. Thwaites,2015
Richard A. Krishfield,2015
John M. Toole,2015
Matthew J. Bays,2015
Richard Tatum,2015
Lee Cofer,2015
James D. Perkins,2015
Johanna Hansen,2015
Dehann Fourie,2015
James L. Kinsey,2015
C. Pontbriand,2015
John Ware,2015
N. Farr,2015
Carl Kaiser,2015
Maurice A. Tivey,2015
Vinod Ramnath,2015
Viktor Feygels,2015
Hemanth Kalluri,2015
Brant Smith,2015
Harun Yetkin,2015
Collin C. Lutz,2015
Daniel J. Stilwell,2015
Joao Britto,2015
Diego Cesar,2015
Rafael Saback,2015
Sascha Arnold,2015
Christopher Gaudig,2015
Jan Albiez,2015
Andrew R. Spielvogel,2015
Louis L. Whitcomb,2015
Scott L. Gibson,2015
Brian McCarter,2015
Daniel J. Stilwell,2015
Wayne L. Neu,2015
Cmg Zwarts,1974
Roee Diamant,2016
Paolo Casari,2016
Michele Zorzi,2016
Matthew Sherlock,2016
Andreas Marouchos,2016
Alan J. Williams,2016
Aaron Tyndall,2016
Jonas Osterloff,2016
Ingunn Nilssen,2016
Tim Wilhelm Nattkemper,2016
Chien Chern Cheah,2004
Yuhan Sun,2004
D. Van Cappel,1998
P. Alinat,1998
Vincent K. McDonald,1998
Joseph Rice,1998
C.L. Fletcher,1998
Farid Askari,1998
Benoit Zerr,1998
Kunde Yang,2004
Yuanliang Ma,2004
Pepijn van de Ven,2004
Colin Flanagan,2004
Daniel Toal,2004
Jose E. Fernandez,2004
Anthony Matthews,2004
D.A. Cook,2004
J.S. Stroud,2004
F.M. Caimi,1998
B.C. Bailey,1998
Joel H. Blatt,1998
M. Green,1998
J.A. Rice,1998
Kunde Yang,2004
Yuanliang Ma,2004
Shefeng Yan,2004
Artashes K. Arakelyan,1998
Astghik K. Hambaryan,1998
A.K. Arakelian,1998
Lee Freitag,2004
Milan Stojanovic,2004
Tom O'Reilly,2004
K. Headley,2004
Robert Herlien,2004
M. Risi,2004
D. Davis,2004
Dorothy Edgington,2004
Kevin Gomes,2004
T. Meese,2004
J. M. Graybeal,2004
M. Chaffey,2004
R. Wiegert,2004
J.W. Purpura,2004
C.L. Nesbitt,2004
Joseph L. Lopes,2004
Yashar M. Aval,2016
Yu Han,2016
Andrew Tu,2016
Stefano Basagni,2016
Milica Stojanovic,2016
Yunsi Fei,2016
Eric T. Wolbrecht,2016
J. Osborn,2016
S. Qualls,2016
R Ross,2016
J. Canning,2016
Michael J. Anderson,2016
D. Edwards,2016
K. Laws,2016
John F. Vesecky,2016
M. N. Lovellette,2016
Jeffrey D. Paduan,2016
J. Sánchez Almeida,2016
António Ferreira,2016
Bruno Matias,2016
Alexandre Dias,2016
Alfredo Martins,2016
Francisco Silva,2016
J. Vladimir Oliveira,2016
Pedro Sousa,2016
Gumersindo Feijoo,2016
Tiago F. S. Miranda,2016
C. Marisa R. Almeida,2016
Expedito Eustáquio Ribeiro da Silva,2016
Azriel Sinai,2016
Alon Amar,2016
Guy Gilboa,2016
James M. Ryan,2016
David B. Cline,2016
Clyde J. Dawe,2016
Paul R. McGill,2016
Y. Zhang,2016
J. M. Joseph,2016
Tetyana Margolina,2016
M. Caillat,2016
M. Dominik Fischer,2016
Andrew DeVogelaere,2016
Alison K. Stimpert,2016
Brandon L. Southall,2016
Doug Grimmett,2016
Randall Plate,2016
I. Masmitja,2016
Spartacus Gomáriz,2016
Joaquín del Río Fernandez,2016
Brian Kieft,2016
Tom O'Reilly,2016
Yuya Nishida,2016
Takashi Sonoda,2016
Shinsuke Yasukawa,2016
Jong Hyun Ahn,2016
Kazunori Nagano,2016
Kazuo Ishii,2016
Tamaki Ura,2016
Ryan Mabry,2016
Jesse Ardonne,2016
Joshua Weaver,2016
Drew Lucas,2016
Matthew J. Bays,2016
Mehmet Ali Koseoglu,2016
Alper Bereketli,2016
Ilkay Yazgi,2016
Burcu Yeni,2016
Raj S. M. Alex,2016
S. Deepa,2016
M H Supriya,2016
Andrew T. Ziegwied,2016
Vince Dobbin,2016
Sarah Dyer,2016
Chris Pierpoint,2016
Natalia A. Sidorovskaia,2016
Andrea Petroni,2015
Stefano Pergoloni,2015
