Name,Year,Gender
Linda Bushnell,2001,F
Vincent Verdult,1999,M
Michel Verhaegen,1999,M
C. Perry Chou,1999,M
B. Aloliwi,1999,M
H. P. S. Abdul Khalil,1999,M
Elias G. Strangas,1999,M
Christopher M. Kellett,2002,M
Hyungbo Shim,2002,M
Andrew R. Teel,2002,M
Steven H. Low,2013,M
Dennice F. Gayme,2013,F
Ufuk Topcu,2013,M
Lawrence A. Mianzo,1997,M
Huei Peng,1997,M
Jovan Boskovic,2013,M
Raman K. Mehra,2013,F
Peng Jia,2013,F
Anahita Mirtabatabaei,2013,F
Noah E. Friedkin,2013,M
Francesco Bullo,2013,M
Megumi Matsutani,2013,F
Anuradha M. Annaswamy,2013,F
Eugene Lavretsky,2013,F
J.R. Cloutier,1997,M
Curtis P. Mracek,1997,M
Krishna Vijayaraghavan,2006,M
Rajesh Rajamani,2006,M
József Bokor,2006,M
M. Battaini,1997,M
Fabio Casciati,1997,M
Lucia Faravelli,1997,F
R. M. Stoughton,1990,M
Arthur G. O. Mutambara,1997,F
Marwan Al-Haik,1997,M
Zhi-Hong Mao,2001,M
Eric Feron,2001,M
El-Kébir Boukas,2001,M
Z. A. Liu,2001,F
Karl-Erik Årzén,1986,M
David C. Hyland,1982,M
Thomas P. Prescott,2013,M
Antonis Papachristodoulou,2013,M
Jacob Larimore,2013,M
Erik Hellstrom,2013,M
Shyam Jade,2013,F
Li Jun Jiang,2013,F
Anna G. Stefanopoulou,2013,F
Angus J. Wilkinson,2013,M
Wei Wang,2013,M
Choon Yik Tang,2013,M
John N. Jiang,2013,M
R. Ramakumar,2013,M
Satish Nagarajaiah,2000,M
Sanjay Sahasrabudhe,2000,M
R. Iyer,2000,M
Makio Mukai,2002,M
Toshiyuki Azuma,2002,M
Masaki Fujita,2002,F
Z. Bo Tang,1993,M
Martin Schmidt,1998,M
Oliver Nelles,1998,F
Katsuo Seto,1999,M
Y. Matsumoto,1999,M
Angelo Alessandri,1999,M
Thomas Parisini,1999,F
Riccardo Zoppoli,1999,M
Y.P. Kakad,1986,M
J.Y. Lew,2000,M
A. A. Khalil,2000,F
Arnab Maity,2013,F
Harshal B. Oza,2013,M
Radhakant Padhi,2013,M
Sheng-Guo Wang,2001,M
H.Y. Yeh,2001,F
Paul N. Roschke,2001,M
P.M. Sain,1998,M
Michael K. Sain,1998,M
Billie F. Spencer,1998,M
J.D. Sain,1998,M
Herbert Werner,1997,M
John A. Burns,2013,M
Terry L. Herdman,2013,M
Lizette Zietsman,2013,F
R. P. Middleton,2001,M
James S. Freudenberg,2001,M
N.H. McClamroch,2001,M
Douglas A. Lawrence,2013,M
Guy A. Dumont,1988,F
Tankut Acarman,2002,M
Keith Redmill,2002,M
Umit Ozguner,2002,M
S.J. Qin,1997,M
H. Henry Yue,1997,M
Ricardo Dunia,1997,F
W. Favoreel,1997,F
B. De Moor,1997,M
P. Van Overschee,1997,M
Christian Tournes,1997,M
Yuri B. Shtessel,1997,F
E. Wells,1997,M
Nikolai Matni,2011,M
Meeko M. K. Oishi,2011,M
Denis Dochain,2002,M
Michel Perrier,2002,M
Ambrose Chan,2011,M
Simon Leonard,2011,M
Elizabeth A. Croft,2011,F
James J. Little,2011,M
Alexis A. Ball,2009,F
Hassan K. Khalil,2009,M
Heiner Niemann,2004,M
Jakob Stoustrup,2004,M
Yanhong Liu,2006,M
Chunwen Li,2006,F
Re-Bing Wu,2006,M
Yongsun Kim,2002,F
Lee H. Keel,2002,M
Shankar P. Bhattacharyya,2002,F
Ten-Huei Guo,2001,M
Masayuki Sato,2007,M
Dimitri Peaucelle,2007,F
Attaullah Y. Memon,2008,M
Hassan K. Khalil,2008,M
Somayeh Sojoudi,2007,F
Javad Lavaei,2007,M
Amir G. Aghdam,2007,M
James B. Dabney,2002,M
Faouzi Ghorbel,2002,M
Zhiyong Wang,2002,M
Chris Vermillion,2009,M
Jing Sun,2009,F
Ken Butts,2009,M
Mrdjan J. Jankovic,2000,M
Stephen William Magner,2000,M
S. Hsieh,2000,M
J. Konesol,2000,M
Yaodong Pan,2004,M
Umit Ozguner,2004,M
W. M. Hawk,1983,M
Donatello Materassi,2006,M
Murti V. Salapaka,2006,F
Matthew Joseph Basso,2006,M
Eduard Petlenkov,2008,M
Juri Belikov,2008,M
Sven Nõmm,2008,M
Małgorzata Wyrwas,2008,F
Andras Varga,1993,F
H.M. Arneson,2008,M
Cedric Langbort,2008,M
Tesheng Hsiao,2005,M
Masayoshi Tomizuka,2005,F
Ahmed Ali,2006,M
Jan Peter Dr.-Ing. Blath,2006,M
Takashi Nagata,2009,F
Masayoshi Tomizuka,2009,F
Michael A. Demetriou,2011,M
Nikolaos A. Gatsonis,2011,M
Jeffrey R. Court,2011,M
Ti-Chung Lee,2003,F
Hui Zhang,2005,F
You Su Sun,2005,F
Y. Miyasato,2003,F
Shreekant Gayaka,2011,F
Bin Yao,2011,M
Yongduan Song,1998,M
Daniele Andreis,2004,M
Enrico Canuto,2004,M
Pingli Lu,2006,F
Ying Yang,2006,F
Wenbo Ma,2006,F
Prashant Mhaskar,2006,M
Adiwinata Gani,2006,F
Panagiotis D. Christofides,2006,M
Boris Mirkin,2004,M
P.-O. Gutman,2004,M
Anders Rantzer,1998,M
S. Boydt,1998,M
Huan Lin,2003,M
Guisheng Zhai,2003,M
Panos J. Antsaklis,2003,M
R. Rojas,2011,M
Winston Garcia-Gabin,2011,M
B. Wayne Bequette,2011,M
S.A. Al-Hiddabi,1999,F
Ji-Lin Shen,1999,F
N. Harris McClamroch,1999,M
J. Kulkarni,2004,F
Mark Campbell,2004,M
Junlin Chang,2004,M
Weiwu Yan,2004,M
Huihe Shao,2004,M
V.K. Chitrakaran,2006,M
Darren M. Dawson,2006,M
J. C. Chen,2006,M
Hariprasad Kannan,2006,M
Argyrios C. Zolotas,2006,M
George Halikias,2006,M
Roger M. Goodall,2006,M
Jun Wang,2006,M
Evanghelos Zafiriou,1986,M
Manfred Morari,1986,M
Yang Wang,2009,M
Kincho H. Law,2009,M
Sanjay Lall,2009,M
Jonathan Luntz,1998,M
William C. Messner,1998,M
Howie Choset,1998,M
Sheng-Guo Wang,1995,M
S.B. Lin,1995,M
Qian Zheng,2009,M
Fen Wu,2009,M
Abhishek S. Soni,2003,M
Robert S. Parker,2003,M
G. Francis,2005,M
Rolando Burgos,2005,M
Ivan Celanovic,2005,M
Fuqiang Wang,2005,M
Dushan Boroyevich,2005,M
Christian Ebenbauer,2004,M
Frank Allgöwer,2004,M
David A. DeVon,2009,M
Timothy Bretl,2009,M
Magnus Mossberg,2009,M
Torsten Söderström,2009,M
J.E. Barton,2006,M
T.E. Cohn,2006,M
Masayoshi Tomizuka,2006,F
Li Li,2009,F
Christoforos N. Hadjicostis,2009,M
Andrea Ferrara,2004,F
L. Magnani,2004,F
Xianzhong Cui,1991,M
Kang G. Shin,1991,M
Xingzhe Fan,2004,F
Murat Arcak,2004,M
Jianguo Wen,2004,M
O. S. Silva Filho,2001,M
R.L. Kosut,1999,M
Stephen Yurkovich,1993,M
Chien-Shu Hsieh,2004,F
Yu Zhang,2000,M
Ing-Guo Wang,2000,M
Kalle Åström,2000,M
Mohsen Alirezaei,2013,M
Stratis Kanarachos,2013,M
B.T.M. Scheepers,2013,M
J.P. Maurice,2013,M
Sahjendra N. Singh,1985,M
Albert A. Schy,1985,M
Praveen Koduru,2004,M
Asad Davari,2004,M
L. Shadle,2004,M
L. Lawson,2004,M
Thomas A. Kendi,1997,F
M.L. Brockman,1997,M
M. Corless,1997,M
Francis J. Doyle,1997,M
Mauro Franceschelli,2009,F
Magnus Egerstedt,2009,M
Alessandro Giua,2009,M
Cristian Mahulea,2009,M
Massimo Canale,2005,F
Mario Milanese,2005,F
Carlo Novara,2005,F
Z. Ahmad,2005,M
Beth Newman,1998,M
Dongyu Fu,1998,M
B.H.M. Bukkems,2006,M
R. van de Molengraft,2006,M
Wpmh Maurice Heemels,2006,M
Nathan van de Wouw,2006,M
M Maarten Steinbuch,2006,M
Orest Iftime,2011,M
Adrian Sandovici,2011,F
Steven L. Chang,2009,M
Jingang Yi,2009,F
Yantao Shen,2009,M
Nael H. El-Farra,2006,F
Gan Chen,1998,M
Tatsuo Sugie,1998,M
Waqar Malik,2009,M
Swaroop Darbha,2009,F
Shankar P. Bhattacharyya,2009,F
Derek Caveney,2002,M
J. Karl Hedrick,2002,M
Wassim M. Haddad,2000,M
T. Hayakawa,2000,F
Gurdal Arslan,1997,M
Kwang Y. Lee,1997,M
Dianwei Qian,2011,F
Jianqiang Yi,2011,F
Xiangjie Liu,2011,F
Randy Cogill,2004,M
Sanjay Lall,2004,M
Michael A. Demetriou,2003,M
Kazufumi Ito,2003,M
Rui Ma,2011,F
Garng M. Huang,2011,M
B. Bohagen,2004,M
O. Stene,2004,M
Jan Tommy Gravdahl,2004,M
Bo Ling,2001,F
Mihailo R. Jovanovic,2003,M
Bassam Bamieh,2003,M
A. Monroy,2006,F
Luis Alvarez-Icaza,2006,M
Ling Shi,2006,F
Robin M. Murray,2006,M
James Black,2008,M
Joachim Wagner,2008,M
Kate D. Alexander,2008,M
Philip Pidgeon,2008,M
Erik Johannesson,2011,M
Anders Rantzer,2011,M
Bo Bernhardsson,2011,M
László Keviczky,2001,M
Cs. Bányász,2001,M
Tony Hawkins,2011,M
Warren B. White,2011,M
Guoqiang Hu,2011,M
Faryad Darabi Sahneh,2011,F
Joel Fortgang,2006,M
Vlad Patrangenaru,2006,M
William Singhose,2006,M
A. Cepeda,2004,F
Alessandro Astolfi,2004,M
Mitsuji Sampei,1999,M
S. Mizuno,1999,M
M. Segawa,1999,F
M. Ishikawa,1999,F
Hiroshi Date,1999,M
D. Yamada,1999,F
Qijun Chen,2003,M
Haixia Geng,2003,F
Peng-Yung Woo,2003,M
A.M.H. Awawdeh,2004,F
Felipe Espinosa,2004,M
Manuel Mazo,2004,M
Yun Liu,2006,F
Er-Wei Bai,2006,M
S. Daniel-Berhe,2001,M
M. Ait-Rami,2001,F
Jeff S. Shamma,2001,M
Jason L. Speyer,2001,M
Fu-Cheng Wang,2008,M
Wei-Jiun Su,2008,F
Michael L. McIntyre,2005,M
Warren E. Dixon,2005,M
Darren M. Dawson,2005,M
Bin Xian,2005,M
Yoshifumi Okuyama,2001,F
Fumiaki Takemori,2001,M
Jwu-Sheng Hu,2006,M
Keng-Yuan Chen,2006,M
Hamidou Tembine,2011,F
Wassim M. Haddad,2003,M
VijaySekhar Chellaboina,2003,F
Sergey G. Nersesov,2003,M
Yoshiharu Mori,1998,M
Takehiko Mori,1998,M
Yasuaki Kuroe,1998,M
W. Ryan Williamson,2000,M
Jeehong Min,2000,M
Jason L. Speyer,2000,M
Jay A. Farrell,2000,M
Wen Tan,2004,M
Horacio J. Marquez,2004,M
Tongwen Chen,2004,F
J. Mareczek,2001,M
Martin Buss,2001,M
Mark W. Spong,2001,M
Marian J. Blachuta,2001,F
Fen Wu,2002,M
Juan José Jaramillo,2002,M
Li Li,2002,F
Fernando Paganini,2002,M
Debangsu Bhattacharyya,2009,F
Raghunathan Rengaswamy,2009,M
Charles W. Wampler,1988,M
Gordon Parker,2006,M
Lyon B. King,2006,M
Hanspeter Schaub,2006,M
Fariba Ariaei,2006,F
Edmond A. Jonckheere,2006,M
Simon W. Lam,2009,M
Edward J. Davison,2009,M
Jian-Xin Xu,2001,M
Tong Heng Lee,2001,M
Hengwei Zhang,2001,M
Pablo A. Parrilo,2000,F
Sunghoon Kim,2004,M
G. Anwar,2004,M
Homayoon Kazerooni,2004,M
Sam Nazari,2011,M
Bahram Shafai,2011,M
David J. Hoelzle,2011,M
Andrew G. Alleyne,2011,M
Amy J. Johnson,2011,M
Johan Löfberg,2000,M
Alongkrit Chutinan,2000,M
Bruce H. Krogh,2000,M
Didier Henrion,1998,M
Michael Sebek,1998,M
Sophie Tarbouriech,1998,F
Mohsen Heidarinejad,2011,M
Jinfeng Liu,2011,F
Panagiotis D. Christofides,2011,M
P.M. Patre,2008,M
K. Dupree,2008,M
William MacKunis,2008,M
W.E. Dixon,2008,M
Lu Ren,2004,M
John Mills,2004,M
Dong Sun,2004,F
Michael Rotkowitz,2004,M
Sanjay Lall,2004,M
K.R. Akhil,2008,M
Debasish Ghose,2008,M
S.K. Rao,2008,M
Keith R. Santarelli,2008,M
Munther A. Dahleh,2008,F
Xun-Lin Zhu,2008,F
Guang-Hong Yang,2008,M
Hakan Yilmaz,2003,M
Anna G. Stefanopoulou,2003,F
Bin Zhou,2013,M
Zongli Lin,2013,F
Jeff Frolik,2000,M
Mohamed Abdelrahman,2000,M
W.A. Docter,1997,M
C. Georgakis,1997,M
Luis Joyanes Aguilar,2009,F
Igor Boiko,2009,M
Leonid Fridman,2009,M
Leonid B. Freidovich,2009,M
Y. Maeda,2002,F
Stephan C. Kramer,2005,M
Ralf Gesthuisen,2005,M
Sebastian Engell,2005,M
Dario Bauso,2008,M
Raffaele Pesenti,2008,M
Hyeong Soo Chang,2006,M
Ramon Vilanova,2006,M
I. Serra,2006,F
Carles Pedret,2006,M
R. Moreno,2006,M
Guy M. Goodwin,1999,M
James S. Welsh,1999,M
L.G. Garcia-Valdovinos,2006,M
Vicente Parra-Vega,2006,F
Marco A. Arteaga,2006,F
Luz P. Acosta,2000,F
M. Sigut,2000,M
Juan A. Méndez,2000,F
Andrew D. Hamilton,2000,M
G.N. Marichal,2000,M
Luis A. Moreno,2000,M
Katrina Lau,2004,F
Graham C. Goodwin,2004,M
Robert T. M'Closkey,2004,M
Khalid El Rifai,2009,M
Menglei Sun,2004,F
Shuzhi Sam Ge,2004,M
Derrick K. Rollins,2008,M
Nidhi Bhandari,2008,F
Kaylee Kotz,2008,F
Prathyush P. Menon,2011,M
Christopher Edwards,2011,M
Amir Haddadi,2008,M
Keyvan Hashtrudi-Zaad,2008,M
Jijoon Byun,2000,M
Hyungbo Shim,2000,M
Jeewon Seo,2000,F
Makan Fardad,2009,M
Mihailo R. Jovanovic,2009,M
Murti V. Salapaka,2009,F
Silke Christiansen,2013,M
Seyed Mojtaba Tabatabaeipour,2013,M
Tadeusz Bak,2013,M
Torben Knudsen,2013,M
Roman Czyba,2003,M
Marian J. Blachuta,2003,F
Dali Wang,1998,M
Ali Zilouchian,1998,F
C. La-orpacharapan,2002,F
Lucy Y. Pao,2002,F
Y. Smagina,2000,F
I. Brewer,2000,M
Seong Youb Chung,2001,M
Lee Jin Yong,2001,F
Danielle C. Tarraf,2001,M
H. Harry Asada,2001,F
Mohammed M. Olama,2006,M
Seddik M. Djouadi,2006,M
Charalambos D. Charalambous,2006,M
Sun Young Yi,2011,F
Patrick W. Nelson,2011,M
A. Galip Ulsoy,2011,M
Hiroaki Mukaidani,2004,M
Amanda Lampton,2009,F
John Valasek,2009,M
D.H. Kim,1997,M
Tsu-Chin Tsao,1997,M
Tristan Perez,2001,M
Guy M. Goodwin,2001,M
Souad Bezzaoucha,2013,F
Benoît Marx,2013,M
Didier Maquin,2013,M
José Ragot,2013,M
Dirk Nissing,2000,M
M. Derya Tetiker,2006,M
Arsun Artel,2006,M
Eric Tatara,2006,F
Fouad Teymour,2006,M
Michael North,2006,M
Cindy Hood,2006,F
Ali Cinar,2006,M
Yongsun Kim,1997,F
Frank L. Lewis,1997,M
K.H. Lundberg,2006,M
J.S. Shafran,2006,M
J. Kuang,2006,M
M. Judy,2006,F
Timothy J. Denison,2006,M
Michael K. Sain,1985,M
Joseph L. Peczkowski,1985,M
Anders Rantzer,1998,M
Alexandre Megretski,1998,F
Kurt E. Häggblom,2008,M
Yanan Zhao,2003,M
Emmanuel G. Collins,2003,M
Damion D. Dunlap,2003,M
Jie Zhang,2002,F
Hui Yang,2002,M
Ahmed Rachid,2002,M
Jason L. Williams,2006,M
John Fisher,2006,M
Alan S. Willsky,2006,M
Douglas A. Bristow,2004,M
Andrew G. Alleyne,2004,M
Danian Zheng,2004,M
Peter Ballé,1997,M
M. Dominik Fischer,1997,M
Dominik Füssel,1997,M
Rolf Isermann,1997,M
Mihailo R. Jovanovic,2004,M
Bassam Bamieh,2004,M
B. Fast,2008,M
Robert Miklosovic,2008,M
A. Radke,2008,F
D. R. Espinoza-Trejo,2008,M
Daniel U. Campos-Delgado,2008,M
Christos G. Cassandras,2000,M
Rui Yu,2000,M
J. Sandhu,2005,M
Mehran Mesbahi,2005,M
T. Tsukamaki,2005,M
Vivek Chandra,2001,F
Soumya D. Mohanty,2001,F
Rajesh Kumar,2001,M
B. Aloliwi,1997,M
Elias G. Strangas,1997,M
H. P. S. Abdul Khalil,1997,M
Shuzhi Sam Ge,1998,M
Chang Chieh Hang,1998,M
Tao Zhang,1998,M
Subbarao Varigonda,2004,F
Jonas Eborn,2004,M
Scott A. Bortoff,2004,M
J Michelini,2003,F
Chris Paul Glugla,2003,M
Meng Yang,2008,M
Yan-Wu Wang,2008,M
Haiyan Wang,2008,M
Kenji Tanaka,2008,F
Zhi-Hong Guan,2008,M
Stewart J Campbell,2004,M
Ramine Nikoukhah,2004,F
Jesus Mina,2008,F
Cristina Verde,2008,F
Marino Sanchez-Parra,2008,F
Francisco B. Ortega,2008,M
M. Champagne,2002,F
M. Dudzic,2002,M
Jay Wagenpfeil,2009,M
Adrian Trachte,2009,M
Takeshi Hatanaka,2009,M
Masayuki Fujita,2009,F
Oliver Sawodny,2009,M
Seema Sharma,2002,F
Seán McLoone,2002,F
George W. Irwin,2002,M
Noriko Matsuda,2009,F
Masaki Izutsu,2009,F
Jun Ishikawa,2009,F
Katsuhisa Furuta,2009,F
Karl Johan Åström,2009,M
Meihua Tai,2002,F
Neusa Maria Franco Oliveira,2006,F
Karl Heinz Kienitz,2006,M
E. A. Misawa,2006,F
Laura A. Ryan,1990,F
Robert F. Stengel,1990,M
Jorge Goncalves,2001,M
Ning Lu,2002,F
Jong H. Chow,2002,M
Alan A. Desrochers,2002,F
L. An,2006,M
N. Sepehri,2006,M
Junmin Wang,2009,M
Ming H. Hsieh,2009,M
Gilles Gauthier,2005,M
Benoit Boulet,2005,M
Xiaodong Zhang,2000,M
Marios M. Polycarpou,2000,M
Thomas Parisini,2000,F
Er-Wei Bai,1997,M
Roberto Tempo,1997,M
Minyue Fu,1997,F
Jun Fu,2005,M
Jun Zhao,2005,M
Hasso B. Niemann,1998,M
Jakob Stoustrup,1998,M
Yaoyu Li,2004,F
Mario A. Rotea,2004,F
George T.-C. Chiu,2004,M
Luc Mongeau,2004,M
Insu Paek,2004,F
Dabo Xu,2009,M
Jie Huang,2009,M
Isaac R. Porche,1998,M
Stéphane Lafortune,1998,F
J.J. Scillieri,2002,F
Julie Helen Buckland,2002,M
James S. Freudenberg,2002,M
Pity Balle,1997,F
D. Juricic,1997,M
A. Rakar,1997,F
S. Ernst,1997,M
Lee H. Keel,2005,M
Shankar P. Bhattacharyya,2005,F
Z. Kulis,2008,M
Vikram Manikonda,2008,F
Babak Azimi-Sadjadi,2008,F
Priya Ranjan,2008,F
John R. Wagner,2000,M
Xia-Ji Liu,2000,F
Mike Borrello,2005,M
Myungsoo Jun,2001,F
Michael G. Safonov,2001,M
David Smith,2011,M
Hemanth Porumamilla,2011,F
Ying Shang,2005,M
Michael K. Sain,2005,M
Joon Seong Lee,1999,M
Paul Turner,2003,M
John Guiver,2003,M
Brian Lines,2003,F
Tetsuo Semba,2003,M
Tesheng Hsiao,2004,M
Masayoshi Tomizuka,2004,F
Martin Krucinski,1998,M
C. Cloet,1998,F
Roberto Horowitz,1998,M
Masayoshi Tomizuka,1998,F
Perry Y. Li,1998,F
Stevan Dubljevic,2006,M
Panagiotis D. Christofides,2006,M
Masayuki Sato,2005,M
Brad Paden,2000,M
J. Ghosh,2000,M
James F. Antaki,2000,M
Sivasubramanya N. Balakrishnan,2001,M
Ming Xin,2001,M
D. Garcia,2006,M
Alireza Karimi,2006,M
Roland Longchamp,2006,M
Sebastián Dormido,2006,M
Bogdan Marinescu,2004,M
Antonios Armaou,2004,M
A.C. Varshney,2004,F
Ya-Gang Wang,2000,F
Huihe Shao,2000,M
Jingcheng Wang,2000,M
J. David,2005,M
N. Natarajan,2005,M
Saverio Bolognani,2008,M
Andrey Smyshlyaev,2008,F
Miroslav Krstic,2008,M
Liang-Wey Chang,1991,M
Chris Freeman,2005,M
Paul Lewin,2005,M
Eric Rogers,2005,M
Li Xu,2000,F
Bin Yao,2000,M
Hongbin Li,2005,M
Qing Zhao,2005,M
Yuanming Ding,2003,M
Hiroshi Ohmori,2003,M
Akihide Sano,2003,M
Don T. Horak,1986,M
David M. Goblirsch,1986,M
D. Garagic,2002,M
Krishnaswamy Srinivasan,2002,M
Rahmat A. Shoureshi,2000,F
Zhi Hu,2000,M
Suman Chakravorty,2006,M
Mrinal Kumar,2006,M
Puneet Singla,2006,F
John R. Singler,2009,M
Belinda A. Batten,2009,F
Jason Carbaugh,1997,M
Datta N. Godbole,1997,M
Raja Sengupta,1997,F
Sergey Edward Lyshevski,2000,M
H. Gorgun,2004,M
Murat Arcak,2004,M
Subbarao Varigonda,2004,F
Scott A. Bortoff,2004,M
M.A. Abdelrahman,1997,M
Kevin L. Moore,1997,M
Tetsuya Iwasaki,2005,M
Panagiotis Tsiotras,2005,M
Xiping Zhang,2005,M
Melih Çakmakci,2009,M
A. Galip Ulsoy,2009,M
Rhong Zhang,2003,M
Andrew G. Alleyne,2003,M
Don E. Carter,2003,M
Jack Haddad,2009,M
Bart De Schutter,2009,M
David Mahalel,2009,M
Per-Olof Gutman,2009,M
Masanori P. Takahashi,2009,M
Bertina Ho-Mock-Qai,1997,M
W. Edward Red,1984,M
Hung-Viet Truong-Cao,1984,M
Igor Boiko,2008,M
X. Sun,2008,M
Edgar C. Tamayo,2008,M
Lili Dong,2008,F
Qing Yin Zheng,2008,F
D. Avanesov,2008,M
Xiuping Mu,2004,F
Qiong Wu,2004,M
Christian Benatzky,2007,M
Martin Kozek,2007,M
H.P. Jorgl,2007,M
Rama K. Yedavalli,2009,M
Joshua Redding,2011,M
Zac Dydek,2011,M
Jonathan P. How,2011,M
Matthew A. Vavrina,2011,F
John Vian,2011,M
Said Mammar,1999,M
Alexander T. Zaremba,2000,M
Sergey Semenov,2000,M
Robert M. Goor,1985,M
Arvind Ramanandan,2011,M
Anning Chen,2011,M
Jay A. Farrell,2011,M
Yan Lu,2001,M
William C. Messner,2001,M
H. Canbolat,1998,M
Darren M. Dawson,1998,M
Sudha Nagarkatti,1998,F
B.T. Costic,1998,M
Klaus Kefferpütz,2011,M
Jürgen Adamy,2011,M
S. Daniel-Berhe,1997,M
Heinz Unbehauen,1997,M
Han-Lim Choi,2009,M
Jonathan P. How,2009,M
Michael J. Burridge,1997,M
Zhihua Qu,1997,M
Toshiharu Sugie,2003,F
T. Fukui,2003,M
Kan Tan,2000,M
Karolos M. Grigoriadis,2000,M
Morgan Davidson,2002,M
Vikas Bahl,2002,M
Kathleen N. Moore,2002,F
M.R. Lucas,2004,M
Dawn M. Tilbury,2004,M
S. Josef,2001,M
Graeme Stewart,2006,M
Guy A. Dumont,2006,F
Scott Hovland,2006,M
Jan Tommy Gravdahl,2006,M
Xuping Xu,2005,F
Guisheng Zhai,2005,M
Ching-Hu Kuo,2003,M
Chun-Hsiung Fang,2003,M
Steffen Leonhardt,1993,M
J. BuBhardt,1993,M
Rajesh Rajamani,1993,M
Karl Hedrick,1993,M
Rolf Isermann,1993,M
Julian P. Timings,2011,M
David R. Cole,2011,M
Robert H. Chen,1999,M
Jason L. Speyer,1999,M
S.L. Ricker,2001,M
G. Barrett,2001,M
Bernard Brogliato,1998,M
D. Rey,1998,M
Guohua Ye,2006,F
Haiyan Wang,2006,M
Kenji Tanaka,2006,F
Zhi-Hong Guan,2006,M
Wei Zhao,2008,M
Yonghui Hu,2008,M
Guangming Xie,2008,M
Long Wang,2008,M
Yingmin Jia,2008,F
Jun-Tao Li,2009,F
Yingmin Jia,2009,F
Junping Du,2009,M
Fashan Yu,2009,M
K.C. Choek,1997,M
Gert‐Edzko Smid,1997,M
K. Koayashi,1997,M
James L. Overholt,1997,M
P. Lescos,1997,M
M.S. Loffler,2001,M
Darren M. Dawson,2001,M
Erkan Zergeroglu,2001,M
N.P. Costescu,2001,M
Amir Nassirharand,1990,M
James Taylor,1990,M
Hugh H. T. Liu,2001,M
Jeffrey L. Stein,1988,M
Youngjin Park,1988,M
Hyo-Sung Ahn,2005,F
Kathleen N. Moore,2005,F
YangQuan Chen,2005,M
Ian R. Petersen,2006,M
Matthew Elliott,2011,M
Carolyn Estrada,2011,F
Bryan P. Rasmussen,2011,M
Feng Tyan,2006,M
Jeng Fu Shen,2006,M
Hongbin Ma,2009,F
Shuzhi Sam Ge,2009,M
Kai-Yew Lum,2009,M
Zhaolong Shen,2009,M
Sean B. Andersson,2009,M
R. J. E. Merry,2009,F
Mustafa Uyanik,2009,M
René van de Molengraft,2009,M
M Maarten Steinbuch,2009,M
Richard Koops,2009,M
Marijn van Veghel,2009,F
Hiroaki Fukushima,2003,F
Robert R. Bitmead,2003,M
Youmin Zhang,2001,M
Jin Jiang,2001,M
Darryl DeHaan,2004,M
Martin Guay,2004,M
Basel Alali,2006,M
Koichi Hirata,2006,F
Kenzo Sugimoto,2006,M
Mohsen Dadfarnia,2003,F
Nader Jalili,2003,F
Bin Xian,2003,M
Darren M. Dawson,2003,M
D.R. Stark,2003,M
James C. Spall,2003,M
Wei Thoo Yue,2006,M
Luis Rodrigues,2006,M
Brandon W. Gordon,2006,M
James S. Welsh,2006,M
Guy M. Goodwin,2006,M
Arie Feuer,2006,F
Sabato Manfredi,2013,M
Huazhen Fang,2008,M
Yang Shi,2008,F
Jingang Yi,2008,F
Xiying Weng,2000,F
Lothar Litz,2000,M
Gang Tuo,2000,M
Xiaoli Ma,2000,F
Santa Ram Joshi,2000,M
Marc Bodson,2011,M
Oleh Kiselychnyk,2011,F
Jeff S. Shamma,1999,M
Kouei Yoshida,2009,F
Toru Namerikawa,2009,F
Guruprasad A. Giridharan,2005,M
George M. Pantalos,2005,M
S. Koenig,2005,M
K J Gillars,2005,M
Mikhail Skliar,2005,M
J. B. Derrick,2008,M
David M. Bevly,2008,M
A.K. Rekow,2008,M
Prashanth Krishnamurthy,2004,M
Farshad Khorrami,2004,M
Hashem Ashrafiuon,2005,M
R.S. Erwin,2005,M
Prashanth Krishnamurthy,2005,M
Farshad Khorrami,2005,M
Jianghai Hu,2006,M
Mireille E. Broucke,2003,F
Yang Zhang,2008,M
Thomas F. Edgar,2008,M
D. Del Gobbo,2000,M
Marcello R. Napolitano,2000,M
Jeff Borggaard,2006,M
Kazunobu Yoshida,2009,M
Itaru Matsumoto,2009,M
Jason L. Speyer,1989,M
Timothy S. Feeley,1989,M
David L. Hull,1989,M
M. Napoli,2005,M
C. Olroyd,2005,M
Bassam Bamieh,2005,M
Kimberly L. Turner,2005,F
M. Baloh,2000,M
Gang Tao,2000,M
Paul E. Allaire,2000,M
Ali H. Sayed,1997,M
Andrea Garulli,1997,F
Srinivasan Chandrasekaran,1997,M
T.A. Hindle,2000,F
Tarunraj Singh,2000,M
M. Osipchuk,1997,M
Sanjay Bharadwaj,1997,M
Kenneth D. Mease,1997,M
Jun Yang,2004,M
Shuwen Pan,2004,F
Silian Lin,2004,F
Mario Sznaier,1998,M
T. Amishima,1998,F
Petr Dostál,2002,M
Vladimir Bobal,2002,M
Martin Sysel,2002,F
Jiafang Shan,2006,M
Hugh H. T. Liu,2006,M
M. Vakil,2007,M
Reza Fotouhi,2007,F
Peter N. Nikiforuk,2007,M
Petter Falkman,2001,M
Bengt Lennartson,2001,M
Robert S. Parker,1998,M
Francis J. Doyle,1998,M
Chung Seop Jeong,2006,M
Engin Yaz,2006,M
A. Bahakeem,2006,M
Yvonne I. Yaz,2006,F
A. Matlock,2009,M
